# Title : in-situ platforms catalog
# Description : catalog of available MED in-situ platforms
# Project : Copernicus (generated by Hellenic Centre for Marine Research-GREECE)
# Format version : 1.0
# Date of update : 20200330051707
# platform_code,creation_date,update_date,wmo_platform_code,data_source,institution,institution_edmo_code,parameter,last_latitude_observation,last_longitude_observation,last_date_observation
3400905,2020-03-08T17:17:09Z,2020-03-08T17:17:09Z,3400905,MO_TS_DC_3400905,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,34.602066,25.836134,1998-05-02T03:00:00Z
3400916,2020-03-08T17:17:10Z,2020-03-08T17:17:10Z,3400916,MO_TS_DC_3400916,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,41.226143,17.752163,1998-04-05T15:00:00Z
3400918,2020-03-08T17:17:11Z,2020-03-08T17:17:11Z,3400918,MO_TS_DC_3400918,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,44.544495,14.43607,1998-06-29T12:00:00Z
34260,2020-03-08T17:17:13Z,2020-03-08T17:17:13Z, ,MO_TS_DC_34260,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,37.905933,6.0557213,2002-11-11T18:00:00Z
34446,2020-03-08T17:17:14Z,2020-03-08T17:17:14Z, ,MO_TS_DC_34446,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,42.068367,4.749367,2003-07-26T03:00:00Z
34882,2020-03-08T17:17:15Z,2020-03-08T17:17:15Z, ,MO_TS_DC_34882,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,41.75249,16.478472,2003-03-28T15:00:00Z
351777041966563,2020-03-08T17:17:16Z,2020-03-08T17:17:16Z, ,MO_TS_DC_351777041966563,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,45.704056,13.583973,2014-11-11T12:00:00Z
351777041988559,2020-03-08T17:17:17Z,2020-03-08T17:17:17Z, ,MO_TS_DC_351777041988559,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,45.693043,13.582841,2014-11-11T12:00:00Z
351777044052734,2020-03-08T17:17:18Z,2020-03-08T17:17:18Z, ,MO_TS_DC_351777044052734,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,45.700176,13.609339,2014-11-11T12:00:00Z
3700572,2020-03-08T17:17:19Z,2020-03-08T17:17:19Z,3700572,MO_TS_DC_3700572,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,35.512604,12.625943,2012-04-26T12:00:00Z
3700574,2020-03-08T17:17:21Z,2020-03-08T17:17:21Z,3700574,MO_TS_DC_3700574,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,37.17296,0.43297225,2011-10-19T18:00:00Z
3732621,2019-09-01T16:29:25Z,2019-09-01T16:29:25Z,3732621,GL_TS_DB_3732621_YYYYMM,Unknown institution, , DEPH ATMS WSPD VDIR DRYT VGHS WDIR,35.4,25.1,2019-08-12T03:00:00Z
37665,2020-03-08T17:17:22Z,2020-03-08T17:17:22Z, ,MO_TS_DC_37665,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,43.90456,13.585427,2002-12-08T18:00:00Z
37666,2020-03-08T17:17:23Z,2020-03-08T17:17:23Z, ,MO_TS_DC_37666,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,43.474144,13.683828,2003-07-21T03:00:00Z
37668,2020-03-08T17:17:24Z,2020-03-08T17:17:24Z, ,MO_TS_DC_37668,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,42.730816,15.484885,2003-02-03T12:00:00Z
37669,2020-03-08T17:17:25Z,2020-03-08T17:17:25Z, ,MO_TS_DC_37669,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,45.184055,13.118505,2003-08-30T09:00:00Z
37670,2020-03-08T17:17:27Z,2020-03-08T17:17:27Z, ,MO_TS_DC_37670,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,44.356915,13.069445,2002-12-03T06:00:00Z
37671,2020-03-08T17:17:28Z,2020-03-08T17:17:28Z, ,MO_TS_DC_37671,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,40.020054,17.158216,2002-12-30T00:00:00Z
37672,2020-03-08T17:17:29Z,2020-03-08T17:17:29Z, ,MO_TS_DC_37672,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,45.22327,12.79925,2002-11-24T03:00:00Z
37673,2020-03-08T17:17:30Z,2020-03-08T17:17:30Z, ,MO_TS_DC_37673,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,45.216614,12.711607,2002-11-21T12:00:00Z
37674,2020-03-08T17:17:32Z,2020-03-08T17:17:32Z, ,MO_TS_DC_37674,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,42.197933,15.936288,2002-11-13T18:00:00Z
37675,2020-03-08T17:17:33Z,2020-03-08T17:17:33Z, ,MO_TS_DC_37675,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,41.418724,18.606165,2003-01-21T15:00:00Z
37676,2020-03-08T17:17:34Z,2020-03-08T17:17:34Z, ,MO_TS_DC_37676,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,39.83435,17.811975,2003-04-24T00:00:00Z
37677,2020-03-08T17:17:36Z,2020-03-08T17:17:36Z, ,MO_TS_DC_37677,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,42.76189,14.26439,2003-03-03T12:00:00Z
37678,2020-03-08T17:17:36Z,2020-03-08T17:17:36Z, ,MO_TS_DC_37678,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,36.19989,15.468987,2003-06-24T06:00:00Z
37679,2020-03-08T17:17:38Z,2020-03-08T17:17:38Z, ,MO_TS_DC_37679,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,44.865475,12.789053,2003-03-13T12:00:00Z
37680,2020-03-08T17:17:39Z,2020-03-08T17:17:39Z, ,MO_TS_DC_37680,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,42.757156,14.446836,2003-07-12T12:00:00Z
37681,2020-03-08T17:17:40Z,2020-03-08T17:17:40Z, ,MO_TS_DC_37681,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,45.529118,13.555366,2003-07-20T03:00:00Z
37682,2020-03-08T17:17:41Z,2020-03-08T17:17:41Z, ,MO_TS_DC_37682,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,45.15982,13.449431,2003-09-11T06:00:00Z
37683,2020-03-08T17:17:42Z,2020-03-08T17:17:42Z, ,MO_TS_DC_37683,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,41.931015,15.160931,2003-09-07T21:00:00Z
37684,2020-03-08T17:17:43Z,2020-03-08T17:17:43Z, ,MO_TS_DC_37684,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,41.49921,16.01436,2003-10-05T18:00:00Z
37685,2020-03-08T17:17:45Z,2020-03-08T17:17:45Z, ,MO_TS_DC_37685,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,44.015663,12.688485,2003-06-26T09:00:00Z
37686,2020-03-08T17:17:46Z,2020-03-08T17:17:46Z, ,MO_TS_DC_37686,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,42.125767,15.470839,2003-03-13T00:00:00Z
37687,2020-03-08T17:17:47Z,2020-03-08T17:17:47Z, ,MO_TS_DC_37687,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,40.351692,18.558838,2003-06-03T21:00:00Z
37688,2020-03-08T17:17:48Z,2020-03-08T17:17:48Z, ,MO_TS_DC_37688,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,41.193954,17.871992,2003-05-13T00:00:00Z
37690,2020-03-08T17:17:49Z,2020-03-08T17:17:49Z, ,MO_TS_DC_37690,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,36.199158,16.434828,2003-06-29T06:00:00Z
37691,2020-03-08T17:17:50Z,2020-03-08T17:17:50Z, ,MO_TS_DC_37691,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,45.220013,13.42833,2003-09-26T12:00:00Z
37692,2020-03-08T17:17:52Z,2020-03-08T17:17:52Z, ,MO_TS_DC_37692,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,41.42305,16.044268,2003-05-06T03:00:00Z
37693,2020-03-08T17:17:53Z,2020-03-08T17:17:53Z, ,MO_TS_DC_37693,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,42.1049,14.833015,2003-03-16T06:00:00Z
37694,2020-03-08T17:17:54Z,2020-03-08T17:17:54Z, ,MO_TS_DC_37694,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,41.315037,16.538073,2003-02-12T00:00:00Z
37695,2020-03-08T17:17:55Z,2020-03-08T17:17:55Z, ,MO_TS_DC_37695,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,43.868122,13.353132,2003-02-14T06:00:00Z
37696,2020-03-08T17:17:56Z,2020-03-08T17:17:56Z, ,MO_TS_DC_37696,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,43.477367,13.819437,2003-02-17T12:00:00Z
37697,2020-03-08T17:17:57Z,2020-03-08T17:17:57Z, ,MO_TS_DC_37697,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,35.934032,14.724533,2003-05-10T23:59:58Z
37698,2020-03-08T17:17:58Z,2020-03-08T17:17:58Z, ,MO_TS_DC_37698,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,37.890625,17.03655,2003-06-15T03:00:00Z
37700,2020-03-08T17:17:59Z,2020-03-08T17:17:59Z, ,MO_TS_DC_37700,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,41.421345,16.383028,2003-07-18T09:00:00Z
37701,2020-03-08T17:18:00Z,2020-03-08T17:18:00Z, ,MO_TS_DC_37701,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,42.10211,14.735571,2003-08-07T09:00:00Z
37703,2020-03-08T17:18:02Z,2020-03-08T17:18:02Z, ,MO_TS_DC_37703,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,43.90966,13.741203,2004-02-29T18:00:00Z
37704,2020-03-08T17:18:03Z,2020-03-08T17:18:03Z, ,MO_TS_DC_37704,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,42.27361,14.587959,2003-09-05T02:59:58Z
37705,2020-03-08T17:18:04Z,2020-03-08T17:18:04Z, ,MO_TS_DC_37705,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,44.84427,13.603587,2004-02-16T18:00:00Z
37706,2020-03-08T17:18:06Z,2020-03-08T17:18:06Z, ,MO_TS_DC_37706,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,44.322388,14.670903,2003-09-02T15:00:00Z
37707,2020-03-08T17:18:07Z,2020-03-08T17:18:07Z, ,MO_TS_DC_37707,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,41.52631,16.711275,2003-03-02T06:00:00Z
37708,2020-03-08T17:18:08Z,2020-03-08T17:18:08Z, ,MO_TS_DC_37708,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,44.099995,13.530577,2003-02-23T06:00:00Z
37710,2020-03-08T17:18:09Z,2020-03-08T17:18:09Z, ,MO_TS_DC_37710,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,31.36608,15.824913,2003-09-03T06:00:00Z
37711,2020-03-08T17:18:10Z,2020-03-08T17:18:10Z, ,MO_TS_DC_37711,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,41.677708,16.213617,2003-04-04T00:00:00Z
37712,2020-03-08T17:18:11Z,2020-03-08T17:18:11Z, ,MO_TS_DC_37712,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,38.94392,17.165459,2003-06-16T00:00:00Z
37713,2020-03-08T17:18:13Z,2020-03-08T17:18:13Z, ,MO_TS_DC_37713,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,40.388653,17.250599,2003-04-30T09:00:00Z
37714,2020-03-08T17:18:14Z,2020-03-08T17:18:14Z, ,MO_TS_DC_37714,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,44.100254,12.541705,2003-06-27T12:00:00Z
37715,2020-03-08T17:18:16Z,2020-03-08T17:18:16Z, ,MO_TS_DC_37715,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,42.005875,15.004307,2003-09-25T00:00:00Z
37716,2020-03-08T17:18:17Z,2020-03-08T17:18:17Z, ,MO_TS_DC_37716,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,43.866734,15.18997,2004-02-27T21:00:00Z
37717,2020-03-08T17:18:18Z,2020-03-08T17:18:18Z, ,MO_TS_DC_37717,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,38.548946,17.945625,2003-06-15T23:59:58Z
37718,2020-03-08T17:18:19Z,2020-03-08T17:18:19Z, ,MO_TS_DC_37718,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,36.977608,15.281389,2003-08-27T06:00:00Z
37719,2020-03-08T17:18:20Z,2020-03-08T17:18:20Z, ,MO_TS_DC_37719,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,44.034203,13.1769905,2003-06-14T09:00:00Z
37720,2020-03-08T17:18:21Z,2020-03-08T17:18:21Z, ,MO_TS_DC_37720,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,39.89803,18.413836,2003-07-24T12:00:00Z
37721,2020-03-08T17:18:22Z,2020-03-08T17:18:22Z, ,MO_TS_DC_37721,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,43.448036,15.329603,2003-03-18T00:00:00Z
37722,2020-03-08T17:18:23Z,2020-03-08T17:18:23Z, ,MO_TS_DC_37722,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,41.979996,16.083216,2003-05-11T03:00:00Z
37723,2020-03-08T17:18:25Z,2020-03-08T17:18:25Z, ,MO_TS_DC_37723,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,45.112946,13.523227,2003-10-24T09:00:00Z
37725,2020-03-08T17:18:26Z,2020-03-08T17:18:26Z, ,MO_TS_DC_37725,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,44.15306,14.865609,2003-08-22T20:59:58Z
37726,2020-03-08T17:18:27Z,2020-03-08T17:18:27Z, ,MO_TS_DC_37726,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,45.411137,13.348878,2003-06-23T09:00:00Z
37727,2020-03-08T17:18:28Z,2020-03-08T17:18:28Z, ,MO_TS_DC_37727,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,44.549995,14.403619,2003-05-20T03:00:00Z
37729,2020-03-08T17:18:29Z,2020-03-08T17:18:29Z, ,MO_TS_DC_37729,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,41.353123,18.467571,2003-01-07T00:00:00Z
37730,2020-03-08T17:18:29Z,2020-03-08T17:18:29Z, ,MO_TS_DC_37730,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,41.60146,16.636492,2002-12-19T03:00:00Z
37731,2020-03-08T17:18:30Z,2020-03-08T17:18:30Z, ,MO_TS_DC_37731,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,42.38457,16.085972,2002-12-22T03:00:00Z
37732,2020-03-08T17:18:31Z,2020-03-08T17:18:31Z, ,MO_TS_DC_37732,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,40.385807,17.271019,2002-11-15T15:00:00Z
37733,2020-03-08T17:18:32Z,2020-03-08T17:18:32Z, ,MO_TS_DC_37733,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,41.511063,16.315311,2002-10-17T12:00:00Z
37734,2020-03-08T17:18:33Z,2020-03-08T17:18:33Z, ,MO_TS_DC_37734,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,43.962868,14.442211,2003-01-24T15:00:00Z
37735,2020-03-08T17:18:34Z,2020-03-08T17:18:34Z, ,MO_TS_DC_37735,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,44.996944,12.746768,2003-09-11T11:59:58Z
37737,2020-03-08T17:18:35Z,2020-03-08T17:18:35Z, ,MO_TS_DC_37737,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,41.954758,16.618107,2002-11-18T20:59:58Z
37738,2020-03-08T17:18:36Z,2020-03-08T17:18:36Z, ,MO_TS_DC_37738,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,42.084843,15.75585,2003-01-14T03:00:00Z
37739,2020-03-08T17:18:37Z,2020-03-08T17:18:37Z, ,MO_TS_DC_37739,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,45.113495,13.425318,2002-10-06T06:00:00Z
37740,2020-03-08T17:18:38Z,2020-03-08T17:18:38Z, ,MO_TS_DC_37740,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,35.356613,16.566292,2003-07-20T00:00:00Z
37741,2020-03-08T17:18:40Z,2020-03-08T17:18:40Z, ,MO_TS_DC_37741,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,45.235725,12.329968,2003-09-24T12:00:00Z
37742,2020-03-08T17:18:41Z,2020-03-08T17:18:41Z, ,MO_TS_DC_37742,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,40.21526,16.977737,2003-07-23T21:00:00Z
37743,2020-03-08T17:18:43Z,2020-03-08T17:18:43Z, ,MO_TS_DC_37743,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,45.22228,12.397389,2003-02-27T00:00:00Z
37744,2020-03-08T17:18:43Z,2020-03-08T17:18:43Z, ,MO_TS_DC_37744,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,43.73688,13.502158,2003-08-06T08:59:58Z
37745,2020-03-08T17:18:44Z,2020-03-08T17:18:44Z, ,MO_TS_DC_37745,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,45.385845,12.362788,2003-08-09T09:00:00Z
37746,2020-03-08T17:18:45Z,2020-03-08T17:18:45Z, ,MO_TS_DC_37746,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,44.5711,12.540555,2003-05-15T06:00:00Z
37748,2020-03-08T17:18:46Z,2020-03-08T17:18:46Z, ,MO_TS_DC_37748,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,40.66283,18.007116,2003-12-25T18:00:00Z
37749,2020-03-08T17:18:48Z,2020-03-08T17:18:48Z, ,MO_TS_DC_37749,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,40.716778,17.801382,2004-02-03T09:00:00Z
37750,2020-03-08T17:18:49Z,2020-03-08T17:18:49Z, ,MO_TS_DC_37750,OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale),120, EWCT NSCT DEPH DROGUE_PRESENCE,39.620155,16.651457,2003-12-25T09:00:00Z
3901841,2020-03-10T12:15:12Z,2020-03-10T12:15:12Z,3901841,GL_PR_PF_3901841_YYYYMM,Bundesamt fur Seeschifffahrt und Hydrographie (BSH),1850, PRES PSAL_ADJUSTED TEMP PSAL PRES_ADJUSTED TEMP_ADJUSTED PSAL_ADJUSTED_ERROR TEMP_ADJUSTED_ERROR PRES_ADJUSTED_ERROR,34.75921,-25.76851,2018-05-23T11:41:30Z
3901848,2019-05-15T14:58:26Z,2019-05-15T14:58:26Z,3901848,GL_PR_PF_3901848_YYYYMM,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120, PRES TEMP PSAL PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,39.09502,11.1251,2017-05-31T11:57:20Z
3901849,2020-03-27T14:01:53Z,2020-03-27T14:01:53Z,3901849,GL_PR_PF_3901849_YYYYMMDD,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120, PRES PRES_ADJUSTED TEMP TEMP_ADJUSTED PSAL PSAL_ADJUSTED,42.28128,6.61491,2020-03-27T11:52:20Z
3901853,2020-03-28T14:01:30Z,2020-03-28T14:01:30Z,3901853,GL_PR_PF_3901853_YYYYMMDD,Institute of Marine Sciences  Middle East Technical University (IMS-METU),696, PRES TEMP PSAL,38.5522,17.45978,2020-03-28T11:46:00Z
3901890,2020-03-25T05:01:29Z,2020-03-25T05:01:29Z,3901890,GL_PR_PF_3901890_YYYYMMDD,Euro-Argo,4614, PRES TEMP PSAL,37.18294,23.50477,2020-03-25T02:55:30Z
3901907,2020-03-28T05:01:20Z,2020-03-28T05:01:20Z,3901907,GL_PR_PF_3901907_YYYYMMDD,Euro-Argo,4614, PRES TEMP PSAL,37.02085,4.04665,2020-03-28T03:00:20Z
3901908,2020-03-27T23:03:20Z,2020-03-27T23:03:20Z,3901908,GL_PR_PF_3901908_YYYYMMDD,Euro-Argo,4614, PRES TEMP PSAL,31.80851,27.63129,2020-03-27T20:45:20Z
3901957,2020-03-26T03:01:37Z,2020-03-26T03:01:37Z,3901957,GL_PR_PF_3901957_YYYYMMDD,Euro-Argo,4614, PRES PSAL TEMP,36.16477,20.42902,2020-03-25T08:45:30Z
3901973,2019-05-15T20:13:32Z,2019-05-15T20:13:32Z,3901973,GL_PR_PF_3901973_YYYYMM,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120, PRES TEMP PSAL,42.71103,14.95922,2019-01-13T06:03:20Z
3901974,2019-06-01T14:50:14Z,2019-06-01T14:50:14Z,3901974,GL_PR_PF_3901974_YYYYMM,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120, PRES TEMP PSAL,35.40456,-1.39166,2019-05-09T06:21:30Z
3901975,2020-03-27T08:01:54Z,2020-03-27T08:01:54Z,3901975,GL_PR_PF_3901975_YYYYMMDD,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120, PRES TEMP PSAL,37.9014,6.40885,2020-03-27T06:00:00Z
3901976,2020-03-25T08:02:24Z,2020-03-25T08:02:24Z,3901976,GL_PR_PF_3901976_YYYYMMDD,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120, PRES TEMP PSAL,37.21392,19.1964,2020-03-25T05:44:20Z
3901977,2020-03-26T08:01:30Z,2020-03-26T08:01:30Z,3901977,GL_PR_PF_3901977_YYYYMMDD,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120, PRES TEMP PSAL,33.38033,25.46185,2020-03-26T06:01:20Z
3901978,2020-03-28T11:01:27Z,2020-03-28T11:01:27Z,3901978,GL_PR_PF_3901978_YYYYMMDD,Euro-Argo,4614, PRES PRES_ADJUSTED TEMP TEMP_ADJUSTED PSAL PSAL_ADJUSTED,37.90513,15.67634,2020-03-28T08:07:30Z
